Plot Title: 20014459,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20014459, SEN S/N: 20014459)","Intensity, Lux (LGR S/N: 20014459, SEN S/N: 20014459)"
36,04/07/2017 02:00,29.352,0
37,04/07/2017 06:00,29.252,0
38,04/07/2017 10:00,29.452,4133.4
39,04/07/2017 14:00,29.552,2927.8
40,04/07/2017 18:00,29.452,64.6
41,04/07/2017 22:00,29.452,0
42,04/08/2017 02:00,29.452,0
43,04/08/2017 06:00,29.452,0
44,04/08/2017 10:00,29.752,2755.6
45,04/08/2017 14:00,30.054,5166.7
46,04/08/2017 18:00,29.652,75.3
47,04/08/2017 22:00,29.652,0
48,04/09/2017 02:00,29.652,0
49,04/09/2017 06:00,29.452,0
50,04/09/2017 10:00,29.552,3272.2
51,04/09/2017 14:00,30.054,8266.7
52,04/09/2017 18:00,29.652,86.1
53,04/09/2017 22:00,29.652,0
54,04/10/2017 02:00,29.652,0
55,04/10/2017 06:00,29.552,0
56,04/10/2017 10:00,29.652,3961.1
57,04/10/2017 14:00,30.154,5511.1
58,04/10/2017 18:00,29.752,107.6
59,04/10/2017 22:00,29.752,0
60,04/11/2017 02:00,29.752,0
61,04/11/2017 06:00,29.652,0
62,04/11/2017 10:00,29.652,1463.9
63,04/11/2017 14:00,29.953,3100
64,04/11/2017 18:00,29.853,96.9
65,04/11/2017 22:00,29.752,0
66,04/12/2017 02:00,29.652,0
67,04/12/2017 06:00,29.652,0
68,04/12/2017 10:00,29.853,1808.3
69,04/12/2017 14:00,29.953,5166.7
70,04/12/2017 18:00,29.752,53.8
71,04/12/2017 22:00,29.752,0
72,04/13/17 02:00:00 AM,29.752,0
73,04/13/17 06:00:00 AM,29.652,0
74,04/13/17 10:00:00 AM,29.752,2497.2
75,04/13/17 02:00:00 PM,29.853,4650
76,04/13/17 06:00:00 PM,29.752,86.1
77,04/13/17 10:00:00 PM,29.752,0
78,04/14/17 02:00:00 AM,29.752,0
79,04/14/17 06:00:00 AM,29.652,0
80,04/14/17 10:00:00 AM,29.552,1377.8
81,04/14/17 02:00:00 PM,29.953,3961.1
82,04/14/17 06:00:00 PM,29.652,10.8
83,04/14/17 10:00:00 PM,29.652,0
84,04/15/17 02:00:00 AM,29.552,0
85,04/15/17 06:00:00 AM,29.752,0
86,04/15/17 10:00:00 AM,29.853,3272.2
87,04/15/17 02:00:00 PM,29.853,3961.1
88,04/15/17 06:00:00 PM,29.752,43.1
89,04/15/17 10:00:00 PM,29.752,0
90,04/16/17 02:00:00 AM,29.853,0
91,04/16/17 06:00:00 AM,29.752,0
92,04/16/17 10:00:00 AM,29.853,2669.5
93,04/16/17 02:00:00 PM,29.953,4305.6
94,04/16/17 06:00:00 PM,29.853,53.8
95,04/16/17 10:00:00 PM,29.853,0
96,04/17/17 02:00:00 AM,29.853,0
97,04/17/17 06:00:00 AM,29.752,0
98,04/17/17 10:00:00 AM,30.054,3444.5
99,04/17/17 02:00:00 PM,30.054,4650
100,04/17/17 06:00:00 PM,29.953,64.6
101,04/17/17 10:00:00 PM,29.953,0
102,04/18/17 02:00:00 AM,29.953,0
103,04/18/17 06:00:00 AM,29.953,10.8
104,04/18/17 10:00:00 AM,30.154,3961.1
105,04/18/17 02:00:00 PM,30.154,3272.2
106,04/18/17 06:00:00 PM,29.953,32.3
107,04/18/17 10:00:00 PM,30.054,0
108,04/19/17 02:00:00 AM,30.054,0
109,04/19/17 06:00:00 AM,29.853,0
110,04/19/17 10:00:00 AM,30.054,3444.5
111,04/19/17 02:00:00 PM,30.054,4477.8
112,04/19/17 06:00:00 PM,29.953,32.3
113,04/19/17 10:00:00 PM,29.953,0
114,04/20/17 02:00:00 AM,29.953,0
115,04/20/17 06:00:00 AM,29.953,10.8
116,04/20/17 10:00:00 AM,30.054,3272.2
117,04/20/17 02:00:00 PM,30.054,4477.8
118,04/20/17 06:00:00 PM,29.953,43.1
119,04/20/17 10:00:00 PM,29.953,0
120,04/21/17 02:00:00 AM,29.953,0
121,04/21/17 06:00:00 AM,29.953,10.8
122,04/21/17 10:00:00 AM,30.154,3616.7
123,04/21/17 02:00:00 PM,30.255,3788.9
124,04/21/17 06:00:00 PM,30.054,75.3
125,04/21/17 10:00:00 PM,30.054,0
126,04/22/17 02:00:00 AM,30.054,0
127,04/22/17 06:00:00 AM,29.953,0
128,04/22/17 10:00:00 AM,30.255,5166.7
129,04/22/17 02:00:00 PM,30.255,4133.4
130,04/22/17 06:00:00 PM,30.054,64.6
131,04/22/17 10:00:00 PM,30.154,0
132,04/23/17 02:00:00 AM,30.154,0
133,04/23/17 06:00:00 AM,30.054,0
134,04/23/17 10:00:00 AM,30.154,1367
135,04/23/17 02:00:00 PM,30.558,6544.5
136,04/23/17 06:00:00 PM,30.356,64.6
137,04/23/17 10:00:00 PM,30.356,0
138,04/24/17 02:00:00 AM,30.255,0
139,04/24/17 06:00:00 AM,30.054,10.8
140,04/24/17 10:00:00 AM,30.356,4650
141,04/24/17 02:00:00 PM,30.76,6200
142,04/24/17 06:00:00 PM,30.255,53.8
143,04/24/17 10:00:00 PM,30.255,0
144,04/25/17 02:00:00 AM,30.154,0
145,04/25/17 06:00:00 AM,29.953,10.8
146,04/25/17 10:00:00 AM,30.154,3616.7
147,04/25/17 02:00:00 PM,30.457,7233.4
148,04/25/17 06:00:00 PM,30.154,75.3
149,04/25/17 10:00:00 PM,30.154,0
150,04/26/17 02:00:00 AM,30.154,0
151,04/26/17 06:00:00 AM,29.953,10.8
152,04/26/17 10:00:00 AM,30.255,3444.5
153,04/26/17 02:00:00 PM,30.659,5511.1
154,04/26/17 06:00:00 PM,30.255,64.6
155,04/26/17 10:00:00 PM,30.154,0
156,04/27/17 02:00:00 AM,30.154,0
157,04/27/17 06:00:00 AM,29.953,10.8
158,04/27/17 10:00:00 AM,30.154,3616.7
159,04/27/17 02:00:00 PM,30.255,4650
160,04/27/17 06:00:00 PM,30.154,53.8
161,04/27/17 10:00:00 PM,30.154,0
162,04/28/17 02:00:00 AM,30.255,0
163,04/28/17 06:00:00 AM,30.054,0
164,04/28/17 10:00:00 AM,29.953,107.6
165,04/28/17 02:00:00 PM,30.054,1463.9
166,04/28/17 06:00:00 PM,30.054,0
167,04/28/17 10:00:00 PM,30.054,0
168,04/29/17 02:00:00 AM,30.054,0
169,04/29/17 06:00:00 AM,29.953,43.1
170,04/29/17 10:00:00 AM,30.054,4305.6
171,04/29/17 02:00:00 PM,30.054,1550
172,04/29/17 06:00:00 PM,29.953,32.3
173,04/29/17 10:00:00 PM,30.054,0
174,04/30/17 02:00:00 AM,29.953,0
175,04/30/17 06:00:00 AM,29.953,21.5
176,04/30/17 10:00:00 AM,30.154,3444.5
177,04/30/17 02:00:00 PM,30.154,3788.9
178,04/30/17 06:00:00 PM,29.953,53.8
179,04/30/17 10:00:00 PM,29.953,0
180,05/01/2017 02:00,29.953,0
181,05/01/2017 06:00,29.953,10.8
182,05/01/2017 10:00,30.154,3100
183,05/01/2017 14:00,30.154,4133.4
184,05/01/2017 18:00,29.953,53.8
185,05/01/2017 22:00,29.953,0
186,05/02/2017 02:00,29.953,0
187,05/02/2017 06:00,29.853,10.8
188,05/02/2017 10:00,30.054,4133.4
189,05/02/2017 14:00,30.154,4650
190,05/02/2017 18:00,29.953,64.6
191,05/02/2017 22:00,30.054,0
192,05/03/2017 02:00,29.953,0
193,05/03/2017 06:00,29.953,21.5
194,05/03/2017 10:00,30.255,5166.7
195,05/03/2017 14:00,30.054,1722.2
196,05/03/2017 18:00,30.255,96.9
197,05/03/2017 22:00,30.255,0
198,05/04/2017 02:00,30.255,0
199,05/04/2017 06:00,30.154,21.5
200,05/04/2017 10:00,30.356,5338.9
201,05/04/2017 14:00,30.558,5166.7
202,05/04/2017 18:00,30.255,53.8
203,05/04/2017 22:00,30.054,0
204,05/05/2017 02:00,30.054,0
205,05/05/2017 06:00,29.953,21.5
206,05/05/2017 10:00,30.255,4994.5
207,05/05/2017 14:00,30.356,5166.7
208,05/05/2017 18:00,30.154,43.1
209,05/05/2017 22:00,30.154,0
210,05/06/2017 02:00,30.255,0
211,05/06/2017 06:00,30.255,32.3
212,05/06/2017 10:00,30.457,3788.9
213,05/06/2017 14:00,30.457,925.7
214,05/06/2017 18:00,30.457,75.3
215,05/06/2017 22:00,30.255,0
